"";"subj.id";"age_s_c";"gender";"educ_s_c";"prior.climate.pos";"prior.climate.cert";"prior.climate.imp";"prior.climate.diff";"prior.climate.act";"prior.gmo.pos";"prior.gmo.cert";"prior.gmo.imp";"prior.gmo.diff";"prior.hom.pos";"prior.hom.cert";"prior.hom.imp";"prior.hom.diff";"condition";"topic";"version";"diff";"eff";"frustr";"order";"percc";"resp";"rt";"ideology";"num_c";"crt_c";"Duration__in_seconds";"prior.conc";"ideology.conc";"condition.binary";"eff.index"
"106";70;-0,239495798319328;0;0,0476190476190447;25;31;33;33;27;32;27;-14;24;-26;36;31;21;"hard";"clim";"s";-9;33;32;2;29;1;16,101;5;-0,427948957360722;-0,2703081232493;434;"conc";"disc";"1";12
"107";70;-0,239495798319328;0;0,0476190476190447;25;31;33;33;27;32;27;-14;24;-26;36;31;21;"hard";"gmo";"ns";37;19;-12;1;33;1;16,054;5;-0,427948957360722;-0,2703081232493;434;"disc";"conc";"1";28
"108";70;-0,239495798319328;0;0,0476190476190447;25;31;33;33;27;32;27;-14;24;-26;36;31;21;"hard";"hom";"s";-10;29;30;3;35;1;18,707;5;-0,427948957360722;-0,2703081232493;434;"conc";"neutr";"1";9,5
"109";72;-0,334090392913923;1;0,0476190476190447;-10;22;-4;1;-7;-5;32;0;-32;-50;50;-21;1;"easy";"clim";"ns";-31;-12;-50;2;50;1;25,288;3;0,349828820417056;0,7296918767507;932;"conc";"disc";"0";-21,5
"110";72;-0,334090392913923;1;0,0476190476190447;-10;22;-4;1;-7;-5;32;0;-32;-50;50;-21;1;"easy";"gmo";"s";-13;-6;-50;1;50;1;37,332;3;0,349828820417056;0,7296918767507;932;"disc";"conc";"0";-9,5
"111";72;-0,334090392913923;1;0,0476190476190447;-10;22;-4;1;-7;-5;32;0;-32;-50;50;-21;1;"easy";"hom";"ns";-40;-11;-50;3;50;1;18,59;3;0,349828820417056;0,7296918767507;932;"conc";"neutr";"0";-25,5
"112";73;-0,334090392913923;0;-0,619047619047622;9;-22;6;1;-11;3;5;5;12;-4;-9;-9;-8;"easy";"clim";"ns";-18;-31;-14;3;22;1;29,397;3,66666666666667;-0,427948957360722;-0,2703081232493;1715;"disc";"disc";"0";-24,5
"113";73;-0,334090392913923;0;-0,619047619047622;9;-22;6;1;-11;3;5;5;12;-4;-9;-9;-8;"easy";"gmo";"ns";10;-20;-9;2;-11;0;28,654;3,66666666666667;-0,427948957360722;-0,2703081232493;1715;"disc";"disc";"0";-5
"114";73;-0,334090392913923;0;-0,619047619047622;9;-22;6;1;-11;3;5;5;12;-4;-9;-9;-8;"easy";"hom";"s";-13;-18;-12;1;15;1;355,262;3,66666666666667;-0,427948957360722;-0,2703081232493;1715;"conc";"neutr";"0";-15,5
"115";76;0,301044742221212;1;0,0476190476190447;-42;50;13;-50;-50;1;10;13;-43;21;42;11;4;"easy";"clim";"ns";-7;1;-40;1;50;0;39,159;2,66666666666667;-0,316837846249611;-0,2703081232493;1881;"conc";"disc";"0";-3
"116";76;0,301044742221212;1;0,0476190476190447;-42;50;13;-50;-50;1;10;13;-43;21;42;11;4;"easy";"gmo";"s";-41;-35;-40;3;49;1;19,552;2,66666666666667;-0,316837846249611;-0,2703081232493;1881;"disc";"conc";"0";-38
"117";76;0,301044742221212;1;0,0476190476190447;-42;50;13;-50;-50;1;10;13;-43;21;42;11;4;"easy";"hom";"s";-21;6;-47;2;49;0;30,619;2,66666666666667;-0,316837846249611;-0,2703081232493;1881;"disc";"neutr";"0";-7,5
"118";77;0,0307744719509421;1;0,380952380952378;-41;42;-48;-40;-50;-50;50;30;-42;-19;42;-29;22;"hard";"clim";"s";11;10;21;3;41;1;58,424;7;0,349828820417056;0,7296918767507;2848;"disc";"disc";"1";10,5
"119";77;0,0307744719509421;1;0,380952380952378;-41;42;-48;-40;-50;-50;50;30;-42;-19;42;-29;22;"hard";"gmo";"ns";10;22;21;1;50;1;46,275;7;0,349828820417056;0,7296918767507;2848;"conc";"conc";"1";16
"120";77;0,0307744719509421;1;0,380952380952378;-41;42;-48;-40;-50;-50;50;30;-42;-19;42;-29;22;"hard";"hom";"ns";10;12;32;2;50;1;34,033;7;0,349828820417056;0,7296918767507;2848;"conc";"neutr";"1";11
"121";79;-0,266522825346355;0;0,0476190476190447;21;16;10;24;16;20;17;29;17;27;31;28;19;"easy";"clim";"ns";-43;15;-46;3;24;0;16,931;4,33333333333333;-0,142234671646436;-0,2703081232493;1086;"disc";"conc";"0";-14
"122";79;-0,266522825346355;0;0,0476190476190447;21;16;10;24;16;20;17;29;17;27;31;28;19;"easy";"gmo";"ns";2;9;-50;2;50;0;71,589;4,33333333333333;-0,142234671646436;-0,2703081232493;1086;"disc";"conc";"0";5,5
"123";79;-0,266522825346355;0;0,0476190476190447;21;16;10;24;16;20;17;29;17;27;31;28;19;"easy";"hom";"ns";19;9;19;1;26;0;25,966;4,33333333333333;-0,142234671646436;-0,2703081232493;1086;"disc";"neutr";"0";14
"124";80;-0,185441744265274;0;-0,285714285714289;50;37;34;-40;42;-15;41;41;-28;31;29;17;15;"hard";"clim";"ns";-32;50;-19;2;26;0;17,073;3;-0,285091814503579;0,2296918767507;1562;"disc";"disc";"1";9
"125";80;-0,185441744265274;0;-0,285714285714289;50;37;34;-40;42;-15;41;41;-28;31;29;17;15;"hard";"gmo";"ns";-28;50;-41;1;49;0;18,356;3;-0,285091814503579;0,2296918767507;1562;"disc";"disc";"1";11
"126";80;-0,185441744265274;0;-0,285714285714289;50;37;34;-40;42;-15;41;41;-28;31;29;17;15;"hard";"hom";"ns";-20;50;-23;3;33;0;15,743;3;-0,285091814503579;0,2296918767507;1562;"disc";"neutr";"1";15
"127";82;-0,0232795821031119;0;0,0476190476190447;19;20;10;20;19;20;12;21;20;22;12;20;11;"easy";"clim";"ns";10;18;20;3;-25;0;25,703;5;-0,316837846249611;-0,2703081232493;1394;"disc";"conc";"0";14
"128";82;-0,0232795821031119;0;0,0476190476190447;19;20;10;20;19;20;12;21;20;22;12;20;11;"easy";"gmo";"s";41;29;22;2;-10;1;18,665;5;-0,316837846249611;-0,2703081232493;1394;"conc";"disc";"0";35
"129";82;-0,0232795821031119;0;0,0476190476190447;19;20;10;20;19;20;12;21;20;22;12;20;11;"easy";"hom";"s";31;27;29;1;-3;0;22,538;5;-0,316837846249611;-0,2703081232493;1394;"conc";"neutr";"0";29
"130";86;0,246990688167158;0;0,0476190476190447;0;24;2;2;-1;-11;11;10;1;10;31;1;2;"hard";"clim";"s";41;42;29;3;-10;1;23,415;4,66666666666667;0,238717709305945;0,396358543417367;1671;"neutr";"disc";"1";41,5
"131";86;0,246990688167158;0;0,0476190476190447;0;24;2;2;-1;-11;11;10;1;10;31;1;2;"hard";"gmo";"s";41;41;31;2;-20;0;21,108;4,66666666666667;0,238717709305945;0,396358543417367;1671;"neutr";"disc";"1";41
"132";86;0,246990688167158;0;0,0476190476190447;0;24;2;2;-1;-11;11;10;1;10;31;1;2;"hard";"hom";"s";41;40;29;1;-1;1;112,629;4,66666666666667;0,238717709305945;0,396358543417367;1671;"neutr";"neutr";"1";40,5
"133";87;-0,077333636157166;0;0,380952380952378;2;9;1;1;21;1;9;1;1;1;10;8;-9;"hard";"clim";"ns";11;9;9;2;10;0;22;4;-0,0946156240273884;0,0630252100840336;971;"disc";"neutr";"1";10
"134";87;-0,077333636157166;0;0,380952380952378;2;9;1;1;21;1;9;1;1;1;10;8;-9;"hard";"gmo";"s";11;11;10;3;10;0;17,065;4;-0,0946156240273884;0,0630252100840336;971;"conc";"neutr";"1";11
"135";87;-0,077333636157166;0;0,380952380952378;2;9;1;1;21;1;9;1;1;1;10;8;-9;"hard";"hom";"ns";21;11;1;1;1;0;41,035;4;-0,0946156240273884;0,0630252100840336;971;"disc";"neutr";"1";16
"136";89;-0,347603906427436;0;-0,619047619047622;-23;33;-27;3;24;13;25;-24;3;17;2;-22;1;"easy";"clim";"s";0;8;1;3;0;0;16,31;5,66666666666667;-0,0946156240273884;-0,2703081232493;1157;"disc";"disc";"0";4
"137";89;-0,347603906427436;0;-0,619047619047622;-23;33;-27;3;24;13;25;-24;3;17;2;-22;1;"easy";"gmo";"ns";17;25;10;1;-1;1;64,003;5,66666666666667;-0,0946156240273884;-0,2703081232493;1157;"conc";"conc";"0";21
"138";89;-0,347603906427436;0;-0,619047619047622;-23;33;-27;3;24;13;25;-24;3;17;2;-22;1;"easy";"hom";"s";0;1;1;2;0;1;24,711;5,66666666666667;-0,0946156240273884;-0,2703081232493;1157;"disc";"neutr";"0";0,5
"139";94;-0,40165796048149;0;-0,285714285714289;25;15;-19;-10;26;-8;13;21;12;21;22;19;-8;"hard";"clim";"ns";23;23;34;1;10;1;18,199;4;-0,427948957360722;-0,2703081232493;844;"disc";"neutr";"1";23
"140";94;-0,40165796048149;0;-0,285714285714289;25;15;-19;-10;26;-8;13;21;12;21;22;19;-8;"hard";"gmo";"s";38;24;15;3;-17;0;15,857;4;-0,427948957360722;-0,2703081232493;844;"conc";"neutr";"1";31
"141";94;-0,40165796048149;0;-0,285714285714289;25;15;-19;-10;26;-8;13;21;12;21;22;19;-8;"hard";"hom";"ns";38;32;12;2;-27;0;15,894;4;-0,427948957360722;-0,2703081232493;844;"disc";"neutr";"1";35
"142";95;0,152396093572564;1;0,0476190476190447;-9;34;23;21;-9;42;44;-11;-28;24;39;11;44;"easy";"clim";"s";26;25;35;3;31;1;19,832;6;0,127606598194834;0,0630252100840336;2222;"disc";"disc";"0";25,5
"143";95;0,152396093572564;1;0,0476190476190447;-9;34;23;21;-9;42;44;-11;-28;24;39;11;44;"easy";"gmo";"ns";33;32;34;2;33;0;55,015;6;0,127606598194834;0,0630252100840336;2222;"conc";"conc";"0";32,5
"144";95;0,152396093572564;1;0,0476190476190447;-9;34;23;21;-9;42;44;-11;-28;24;39;11;44;"easy";"hom";"s";50;50;47;1;25;1;64,2;6;0,127606598194834;0,0630252100840336;2222;"disc";"neutr";"0";50
"145";97;-0,320576879400409;0;0,0476190476190447;13;11;-23;-18;19;0;0;-10;10;-39;38;-17;-38;"hard";"clim";"s";-15;20;-33;2;43;0;22,244;3;0,127606598194834;-0,2703081232493;1349;"conc";"conc";"1";2,5
"146";97;-0,320576879400409;0;0,0476190476190447;13;11;-23;-18;19;0;0;-10;10;-39;38;-17;-38;"hard";"gmo";"ns";-20;34;-31;1;44;1;27,05;3;0,127606598194834;-0,2703081232493;1349;"disc";"disc";"1";7
"147";97;-0,320576879400409;0;0,0476190476190447;13;11;-23;-18;19;0;0;-10;10;-39;38;-17;-38;"hard";"hom";"ns";-24;-27;-40;3;45;0;25,4;3;0,127606598194834;-0,2703081232493;1349;"disc";"neutr";"1";-25,5
"148";99;0,0037474449239151;1;0,0476190476190447;41;30;41;-43;50;-10;42;49;-41;21;-43;-30;19;"easy";"clim";"ns";9;20;10;3;41;1;18,343;2,66666666666667;0,127606598194834;0,0630252100840336;2003;"disc";"disc";"0";14,5
"149";99;0,0037474449239151;1;0,0476190476190447;41;30;41;-43;50;-10;42;49;-41;21;-43;-30;19;"easy";"gmo";"ns";-40;-31;-49;1;50;1;43,17;2,66666666666667;0,127606598194834;0,0630252100840336;2003;"disc";"disc";"0";-35,5
"150";99;0,0037474449239151;1;0,0476190476190447;41;30;41;-43;50;-10;42;49;-41;21;-43;-30;19;"easy";"hom";"ns";-20;-10;-41;2;50;1;20,874;2,66666666666667;0,127606598194834;0,0630252100840336;2003;"disc";"neutr";"0";-15
"151";100;-0,0908471496706795;0;0,0476190476190447;50;50;49;43;50;-50;50;50;50;-29;47;50;46;"hard";"clim";"s";50;50;27;2;28;1;17,2;6,33333333333333;-0,316837846249611;-0,2703081232493;1242;"conc";"disc";"1";50
"152";100;-0,0908471496706795;0;0,0476190476190447;50;50;49;43;50;-50;50;50;50;-29;47;50;46;"hard";"gmo";"s";48;43;31;3;45;1;17,002;6,33333333333333;-0,316837846249611;-0,2703081232493;1242;"conc";"disc";"1";45,5
"153";100;-0,0908471496706795;0;0,0476190476190447;50;50;49;43;50;-50;50;50;50;-29;47;50;46;"hard";"hom";"s";50;50;31;1;34;1;20,161;6,33333333333333;-0,316837846249611;-0,2703081232493;1242;"conc";"neutr";"1";50
"154";101;-0,225982284805815;0;0,0476190476190447;32;15;24;18;-13;-27;13;21;17;26;-12;22;17;"easy";"clim";"s";18;32;14;3;13;0;23,434;4,66666666666667;0,0164954870837227;0,0630252100840336;1401;"conc";"disc";"0";25
"155";101;-0,225982284805815;0;0,0476190476190447;32;15;24;18;-13;-27;13;21;17;26;-12;22;17;"easy";"gmo";"s";20;-7;26;1;-9;1;35,996;4,66666666666667;0,0164954870837227;0,0630252100840336;1401;"conc";"disc";"0";6,5
"156";101;-0,225982284805815;0;0,0476190476190447;32;15;24;18;-13;-27;13;21;17;26;-12;22;17;"easy";"hom";"s";-7;16;16;2;14;1;27,944;4,66666666666667;0,0164954870837227;0,0630252100840336;1401;"conc";"neutr";"0";4,5
"157";103;0,0578014989779692;0;0,380952380952378;50;50;50;-50;37;-50;50;50;-50;-50;50;50;-50;"hard";"clim";"ns";11;12;50;3;-20;1;16,951;5;-0,0946156240273884;-0,2703081232493;2501;"disc";"conc";"1";11,5
"158";103;0,0578014989779692;0;0,380952380952378;50;50;50;-50;37;-50;50;50;-50;-50;50;50;-50;"hard";"gmo";"ns";-50;-50;50;1;50;0;816,301;5;-0,0946156240273884;-0,2703081232493;2501;"disc";"conc";"1";-50
"159";103;0,0578014989779692;0;0,380952380952378;50;50;50;-50;37;-50;50;50;-50;-50;50;50;-50;"hard";"hom";"ns";-50;-50;50;2;50;0;23,324;5;-0,0946156240273884;-0,2703081232493;2501;"disc";"neutr";"1";-50
"160";106;-0,185441744265274;0;0,380952380952378;22;28;23;9;50;-50;-41;1;2;32;50;21;50;"easy";"clim";"s";24;19;7;1;15;1;53,557;4,66666666666667;0,0164954870837227;-0,2703081232493;1693;"conc";"disc";"0";21,5
"161";106;-0,185441744265274;0;0,380952380952378;22;28;23;9;50;-50;-41;1;2;32;50;21;50;"easy";"gmo";"ns";39;11;15;2;17;1;22,301;4,66666666666667;0,0164954870837227;-0,2703081232493;1693;"disc";"conc";"0";25
"162";106;-0,185441744265274;0;0,380952380952378;22;28;23;9;50;-50;-41;1;2;32;50;21;50;"easy";"hom";"ns";12;21;8;3;14;1;24,156;4,66666666666667;0,0164954870837227;-0,2703081232493;1693;"disc";"neutr";"0";16,5
"163";110;0,125369066545537;1;0,0476190476190447;-9;31;0;0;0;-10;31;20;0;0;0;0;1;"easy";"clim";"ns";11;10;-41;1;31;0;18,534;5,66666666666667;-0,316837846249611;-0,2703081232493;1592;"conc";"conc";"0";10,5
"164";110;0,125369066545537;1;0,0476190476190447;-9;31;0;0;0;-10;31;20;0;0;0;0;1;"easy";"gmo";"ns";-41;-41;-41;2;41;1;16,5;5,66666666666667;-0,316837846249611;-0,2703081232493;1592;"conc";"conc";"0";-41
"165";110;0,125369066545537;1;0,0476190476190447;-9;31;0;0;0;-10;31;20;0;0;0;0;1;"easy";"hom";"s";-50;-50;-50;3;50;0;17,998;5,66666666666667;-0,316837846249611;-0,2703081232493;1592;"disc";"neutr";"0";-50
"166";111;-0,239495798319328;1;-0,285714285714289;50;50;50;-50;50;-20;21;30;0;31;31;31;0;"hard";"clim";"s";21;25;-1;1;21;0;22,687;3;-0,302948957360722;-0,2703081232493;1628;"conc";"conc";"1";23
"167";111;-0,239495798319328;1;-0,285714285714289;50;50;50;-50;50;-20;21;30;0;31;31;31;0;"hard";"gmo";"s";22;26;-1;2;21;1;23,105;3;-0,302948957360722;-0,2703081232493;1628;"conc";"conc";"1";24
"168";111;-0,239495798319328;1;-0,285714285714289;50;50;50;-50;50;-20;21;30;0;31;31;31;0;"hard";"hom";"ns";20;25;0;3;20;0;87,774;3;-0,302948957360722;-0,2703081232493;1628;"disc";"neutr";"1";22,5
"169";114;-0,144901203724734;0;0,0476190476190447;-26;26;-13;21;-29;-25;31;30;28;-50;46;30;-38;"easy";"clim";"s";25;19;23;1;-9;1;53,061;5,66666666666667;0,460939931528167;0,396358543417367;1661;"disc";"disc";"0";22
"170";114;-0,144901203724734;0;0,0476190476190447;-26;26;-13;21;-29;-25;31;30;28;-50;46;30;-38;"easy";"gmo";"s";22;22;20;2;-12;1;16,459;5,66666666666667;0,460939931528167;0,396358543417367;1661;"disc";"disc";"0";22
"171";114;-0,144901203724734;0;0,0476190476190447;-26;26;-13;21;-29;-25;31;30;28;-50;46;30;-38;"easy";"hom";"ns";20;20;22;3;-8;0;17,561;5,66666666666667;0,460939931528167;0,396358543417367;1661;"conc";"neutr";"0";20
"172";115;-0,0908471496706795;0;0,0476190476190447;50;50;50;50;50;-48;50;50;46;-48;50;50;45;"easy";"clim";"s";50;50;24;1;21;1;16,179;6,33333333333333;-0,2057267351385;-0,2703081232493;645;"conc";"disc";"0";50
"173";115;-0,0908471496706795;0;0,0476190476190447;50;50;50;50;50;-48;50;50;46;-48;50;50;45;"easy";"gmo";"s";50;50;12;2;30;1;16,085;6,33333333333333;-0,2057267351385;-0,2703081232493;645;"conc";"disc";"0";50
"174";115;-0,0908471496706795;0;0,0476190476190447;50;50;50;50;50;-48;50;50;46;-48;50;50;45;"easy";"hom";"ns";50;50;31;3;47;0;26,189;6,33333333333333;-0,2057267351385;-0,2703081232493;645;"disc";"neutr";"0";50
"175";117;-0,171928230751761;1;0,0476190476190447;-30;-50;-30;-50;-48;-50;50;31;-50;32;50;31;22;"hard";"clim";"ns";11;31;10;1;33;0;33,552;5;0,0164954870837227;-0,2703081232493;1523;"conc";"conc";"1";21
"176";117;-0,171928230751761;1;0,0476190476190447;-30;-50;-30;-50;-48;-50;50;31;-50;32;50;31;22;"hard";"gmo";"ns";20;30;21;3;32;1;26,454;5;0,0164954870837227;-0,2703081232493;1523;"conc";"conc";"1";25
"177";117;-0,171928230751761;1;0,0476190476190447;-30;-50;-30;-50;-48;-50;50;31;-50;32;50;31;22;"hard";"hom";"s";11;22;12;2;31;0;17,463;5;0,0164954870837227;-0,2703081232493;1523;"disc";"neutr";"1";16,5
"178";119;0,0037474449239151;1;-0,285714285714289;41;32;42;30;31;30;42;32;21;40;41;33;32;"hard";"clim";"s";30;42;41;1;19;1;23,751;4;-0,302948957360722;-0,2703081232493;1239;"conc";"neutr";"1";36
"179";119;0,0037474449239151;1;-0,285714285714289;41;32;42;30;31;30;42;32;21;40;41;33;32;"hard";"gmo";"s";42;32;22;2;30;0;20,446;4;-0,302948957360722;-0,2703081232493;1239;"conc";"neutr";"1";37
"180";119;0,0037474449239151;1;-0,285714285714289;41;32;42;30;31;30;42;32;21;40;41;33;32;"hard";"hom";"ns";31;44;39;3;20;1;20,661;4;-0,302948957360722;-0,2703081232493;1239;"disc";"neutr";"1";37,5
"181";120;-0,239495798319328;0;0,380952380952378;42;33;31;8;49;-8;-5;-45;5;-10;-47;-34;8;"easy";"clim";"ns";22;26;11;1;-24;1;366,807;3;0,0164954870837227;0,0630252100840336;2164;"disc";"disc";"0";24
"182";120;-0,239495798319328;0;0,380952380952378;42;33;31;8;49;-8;-5;-45;5;-10;-47;-34;8;"easy";"gmo";"ns";9;14;9;3;-19;1;55,489;3;0,0164954870837227;0,0630252100840336;2164;"disc";"disc";"0";11,5
"183";120;-0,239495798319328;0;0,380952380952378;42;33;31;8;49;-8;-5;-45;5;-10;-47;-34;8;"easy";"hom";"s";16;15;15;2;-19;1;25,254;3;0,0164954870837227;0,0630252100840336;2164;"conc";"neutr";"0";15,5
"184";121;-0,144901203724734;1;0,380952380952378;43;50;22;-9;42;12;-20;23;42;-50;12;-50;9;"hard";"clim";"ns";50;50;50;1;21;1;84,277;2;0,238717709305945;0,0630252100840336;2155;"disc";"disc";"1";50
"185";121;-0,144901203724734;1;0,380952380952378;43;50;22;-9;42;12;-20;23;42;-50;12;-50;9;"hard";"gmo";"s";31;12;10;2;45;1;95,17;2;0,238717709305945;0,0630252100840336;2155;"conc";"conc";"1";21,5
"186";121;-0,144901203724734;1;0,380952380952378;43;50;22;-9;42;12;-20;23;42;-50;12;-50;9;"hard";"hom";"s";1;1;-10;3;42;1;107,041;2;0,238717709305945;0,0630252100840336;2155;"conc";"neutr";"1";1
"187";123;-0,40165796048149;1;-0,619047619047622;31;32;19;-8;18;12;22;-31;1;20;12;-42;10;"easy";"clim";"s";-43;13;21;1;45;1;25;3,66666666666667;0,238717709305945;0,0630252100840336;1300;"conc";"conc";"0";-15
"188";123;-0,40165796048149;1;-0,619047619047622;31;32;19;-8;18;12;22;-31;1;20;12;-42;10;"easy";"gmo";"ns";-13;11;22;3;46;1;16,801;3,66666666666667;0,238717709305945;0,0630252100840336;1300;"disc";"disc";"0";-1
"189";123;-0,40165796048149;1;-0,619047619047622;31;32;19;-8;18;12;22;-31;1;20;12;-42;10;"easy";"hom";"ns";-21;12;23;2;44;1;21,576;3,66666666666667;0,238717709305945;0,0630252100840336;1300;"disc";"neutr";"0";-4,5
"190";124;-0,0232795821031119;1;0,0476190476190447;-29;40;-49;-50;-29;-50;50;32;-50;-39;50;-50;-29;"easy";"clim";"ns";35;24;-7;1;35;0;19,459;7;0,127606598194834;0,396358543417367;1288;"conc";"conc";"0";29,5
"191";124;-0,0232795821031119;1;0,0476190476190447;-29;40;-49;-50;-29;-50;50;32;-50;-39;50;-50;-29;"easy";"gmo";"s";24;12;21;3;14;1;16,292;7;0,127606598194834;0,396358543417367;1288;"disc";"disc";"0";18
"192";124;-0,0232795821031119;1;0,0476190476190447;-29;40;-49;-50;-29;-50;50;32;-50;-39;50;-50;-29;"easy";"hom";"ns";23;14;10;2;23;1;19,6;7;0,127606598194834;0,396358543417367;1288;"conc";"neutr";"0";18,5
"193";125;-0,40165796048149;1;0,0476190476190447;4;7;8;8;8;-2;-13;-5;-1;4;5;6;4;"hard";"clim";"s";9;7;8;1;10;0;19,126;4,33333333333333;-0,316837846249611;0,0630252100840336;497;"conc";"disc";"1";8
"194";125;-0,40165796048149;1;0,0476190476190447;4;7;8;8;8;-2;-13;-5;-1;4;5;6;4;"hard";"gmo";"ns";10;8;11;2;20;1;31,998;4,33333333333333;-0,316837846249611;0,0630252100840336;497;"disc";"conc";"1";9
"195";125;-0,40165796048149;1;0,0476190476190447;4;7;8;8;8;-2;-13;-5;-1;4;5;6;4;"hard";"hom";"s";9;10;9;3;10;0;22,276;4,33333333333333;-0,316837846249611;0,0630252100840336;497;"conc";"neutr";"1";9,5
"196";126;0,165909607086077;0;0,0476190476190447;32;32;31;32;50;1;12;11;11;1;1;21;12;"hard";"clim";"ns";-9;-8;-30;3;-41;1;107,333;5,66666666666667;0,0164954870837227;-0,2703081232493;1750;"disc";"conc";"1";-8,5
"197";126;0,165909607086077;0;0,0476190476190447;32;32;31;32;50;1;12;11;11;1;1;21;12;"hard";"gmo";"s";-10;-9;-50;1;-31;0;33,905;5,66666666666667;0,0164954870837227;-0,2703081232493;1750;"conc";"disc";"1";-9,5
"198";126;0,165909607086077;0;0,0476190476190447;32;32;31;32;50;1;12;11;11;1;1;21;12;"hard";"hom";"s";-11;-10;-50;2;-50;1;55,006;5,66666666666667;0,0164954870837227;-0,2703081232493;1750;"conc";"neutr";"1";-10,5
"199";130;-0,144901203724734;1;0,380952380952378;23;41;23;-7;50;22;50;21;-20;26;31;32;16;"easy";"clim";"s";-17;16;-28;1;36;1;53,401;5;0,238717709305945;0,396358543417367;1064;"conc";"disc";"0";-0,5
"200";130;-0,144901203724734;1;0,380952380952378;23;41;23;-7;50;22;50;21;-20;26;31;32;16;"easy";"gmo";"ns";-12;22;-25;2;23;1;16,467;5;0,238717709305945;0,396358543417367;1064;"disc";"conc";"0";5
"201";130;-0,144901203724734;1;0,380952380952378;23;41;23;-7;50;22;50;21;-20;26;31;32;16;"easy";"hom";"ns";-16;16;-29;3;25;1;31,984;5;0,238717709305945;0,396358543417367;1064;"disc";"neutr";"0";0
"202";131;-0,0908471496706795;1;0,0476190476190447;35;43;27;-42;39;-50;-50;-36;-50;39;21;8;35;"hard";"clim";"s";19;9;10;3;8;1;16,145;5,33333333333333;0,127606598194834;0,396358543417367;2096;"conc";"disc";"1";14
"203";131;-0,0908471496706795;1;0,0476190476190447;35;43;27;-42;39;-50;-50;-36;-50;39;21;8;35;"hard";"gmo";"s";5;8;-2;2;-3;0;17,126;5,33333333333333;0,127606598194834;0,396358543417367;2096;"conc";"disc";"1";6,5
"204";131;-0,0908471496706795;1;0,0476190476190447;35;43;27;-42;39;-50;-50;-36;-50;39;21;8;35;"hard";"hom";"s";10;18;9;1;-11;0;19,845;5,33333333333333;0,127606598194834;0,396358543417367;2096;"conc";"neutr";"1";14
"205";132;-0,293549852373382;0;0,380952380952378;29;47;17;12;46;-26;41;-12;-31;30;47;14;15;"easy";"clim";"ns";-16;42;-22;1;45;0;19,289;6;0,127606598194834;-0,2703081232493;3199;"disc";"conc";"0";13
"206";132;-0,293549852373382;0;0,380952380952378;29;47;17;12;46;-26;41;-12;-31;30;47;14;15;"easy";"gmo";"ns";-24;25;-29;2;50;1;22,551;6;0,127606598194834;-0,2703081232493;3199;"disc";"conc";"0";0,5
"207";132;-0,293549852373382;0;0,380952380952378;29;47;17;12;46;-26;41;-12;-31;30;47;14;15;"easy";"hom";"ns";-49;15;-36;3;50;1;36,975;6;0,127606598194834;-0,2703081232493;3199;"disc";"neutr";"0";-17
"208";133;-0,158414717238247;1;0,0476190476190447;-50;50;1;-15;-13;1;1;1;-21;-23;11;-14;1;"easy";"clim";"ns";6;3;-33;2;-3;1;21,069;6;-0,2057267351385;-0,2703081232493;866;"conc";"conc";"0";4,5
"209";133;-0,158414717238247;1;0,0476190476190447;-50;50;1;-15;-13;1;1;1;-21;-23;11;-14;1;"easy";"gmo";"ns";-29;-5;-44;1;1;0;30,646;6;-0,2057267351385;-0,2703081232493;866;"conc";"conc";"0";-17
"210";133;-0,158414717238247;1;0,0476190476190447;-50;50;1;-15;-13;1;1;1;-21;-23;11;-14;1;"easy";"hom";"s";5;1;-32;3;-21;1;17,61;6;-0,2057267351385;-0,2703081232493;866;"disc";"neutr";"0";3
"211";135;-0,158414717238247;0;0,380952380952378;29;31;21;-11;22;-32;40;41;-20;12;21;-23;-31;"hard";"clim";"s";19;29;11;3;-20;1;38,679;3,66666666666667;0,0164954870837227;-0,2703081232493;2942;"conc";"conc";"1";24
"212";135;-0,158414717238247;0;0,380952380952378;29;31;21;-11;22;-32;40;41;-20;12;21;-23;-31;"hard";"gmo";"s";31;39;-12;1;21;0;60,865;3,66666666666667;0,0164954870837227;-0,2703081232493;2942;"conc";"conc";"1";35
"213";135;-0,158414717238247;0;0,380952380952378;29;31;21;-11;22;-32;40;41;-20;12;21;-23;-31;"hard";"hom";"ns";22;30;-11;2;11;0;41,73;3,66666666666667;0,0164954870837227;-0,2703081232493;2942;"disc";"neutr";"1";26
"214";138;-0,40165796048149;0;-0,619047619047622;43;40;44;-32;50;34;32;26;21;5;6;7;1;"easy";"clim";"s";3;-8;5;2;-23;0;19,201;5,33333333333333;0,0164954870837227;-0,2703081232493;1051;"conc";"disc";"0";-2,5
"215";138;-0,40165796048149;0;-0,619047619047622;43;40;44;-32;50;34;32;26;21;5;6;7;1;"easy";"gmo";"ns";-23;-19;-40;3;28;0;21,196;5,33333333333333;0,0164954870837227;-0,2703081232493;1051;"disc";"conc";"0";-21
"216";138;-0,40165796048149;0;-0,619047619047622;43;40;44;-32;50;34;32;26;21;5;6;7;1;"easy";"hom";"s";31;21;10;1;18;1;27,897;5,33333333333333;0,0164954870837227;-0,2703081232493;1051;"conc";"neutr";"0";26
