"";"subj.id";"age_s_c";"gender";"educ_s_c";"prior.climate.pos";"prior.climate.cert";"prior.climate.imp";"prior.climate.diff";"prior.climate.act_1";"prior.gmo.pos";"prior.gmo.cert";"prior.gmo.imp";"prior.gmo.diff";"prior.hom.pos";"prior.hom.cert";"prior.hom.imp";"prior.hom.diff";"condition";"topic";"version";"diff";"eff";"frustr";"order";"percc";"resp";"rt";"ideology";"num_c";"prior.conc";"ideology.conc";"condition.binary"
"954";670;-0,0350732492832173;1;-0,291779584462511;-18;50;3;-45;-41;-27;-50;37;-49;48;50;43;-50;"easy";"hom";"s";-41;20;50;3;50;0;74,574;5;-0,292080698584764;"disc";"neutr";"0"
"955";671;-0,353913828993362;0;0,374887082204156;34;20;-9;34;9;13;12;-20;25;-50;50;-32;-30;"hard";"clim";"s";24;-19;-50;1;-16;0;133,491;2,66666666666667;0,0412526347485692;"disc";"conc";"1"
"956";671;-0,353913828993362;0;0,374887082204156;34;20;-9;34;9;13;12;-20;25;-50;50;-32;-30;"hard";"gmo";"ns";-31;-49;-50;3;23;0;15,865;2,66666666666667;0,0412526347485692;"conc";"disc";"1"
"957";671;-0,353913828993362;0;0,374887082204156;34;20;-9;34;9;13;12;-20;25;-50;50;-32;-30;"hard";"hom";"ns";-14;-30;-50;2;25;1;26,583;2,66666666666667;0,0412526347485692;"conc";"neutr";"1"
"958";674;-0,0785515101527826;0;-0,291779584462511;50;50;32;-50;43;-16;19;27;-50;10;36;11;-37;"easy";"clim";"ns";14;23;-50;1;50;0;121,002;4;-0,0698584763625419;"neutr";"neutr";"0"
"959";674;-0,0785515101527826;0;-0,291779584462511;50;50;32;-50;43;-16;19;27;-50;10;36;11;-37;"easy";"gmo";"s";33;23;-50;2;50;1;239,685;4;-0,0698584763625419;"neutr";"neutr";"0"
"960";674;-0,0785515101527826;0;-0,291779584462511;50;50;32;-50;43;-16;19;27;-50;10;36;11;-37;"easy";"hom";"s";27;27;-50;3;50;1;136,259;4;-0,0698584763625419;"neutr";"neutr";"0"
"961";675;-0,165508031891913;1;0,374887082204156;10;-12;31;-31;41;-9;-20;9;-19;-50;42;-9;-30;"easy";"clim";"ns";10;19;42;1;-10;0;310,036;3,33333333333333;0,263474856970791;"conc";"disc";"0"
"962";675;-0,165508031891913;1;0,374887082204156;10;-12;31;-31;41;-9;-20;9;-19;-50;42;-9;-30;"easy";"gmo";"s";10;27;42;3;-30;0;86,951;3,33333333333333;0,263474856970791;"disc";"conc";"0"
"963";675;-0,165508031891913;1;0,374887082204156;10;-12;31;-31;41;-9;-20;9;-19;-50;42;-9;-30;"easy";"hom";"s";13;19;39;2;-6;1;172,339;3,33333333333333;0,263474856970791;"disc";"neutr";"0"
"964";676;-0,237971800007855;0;0,374887082204156;50;50;42;-41;50;11;21;21;10;-21;21;-50;10;"hard";"clim";"s";10;9;-50;2;50;0;50,905;6,66666666666667;0,15236374585968;"neutr";"disc";"1"
"965";676;-0,237971800007855;0;0,374887082204156;50;50;42;-41;50;11;21;21;10;-21;21;-50;10;"hard";"gmo";"ns";11;21;-50;1;50;0;240,438;6,66666666666667;0,15236374585968;"neutr";"conc";"1"
"966";676;-0,237971800007855;0;0,374887082204156;50;50;42;-41;50;11;21;21;10;-21;21;-50;10;"hard";"hom";"ns";11;10;-50;3;50;0;18,86;6,66666666666667;0,15236374585968;"neutr";"neutr";"1"
"967";680;-0,252464553631043;0;-0,291779584462511;22;15;27;21;17;20;18;27;21;30;16;19;12;"easy";"clim";"s";17;23;14;1;12;1;7,76;4;-0,403191809695875;"disc";"neutr";"0"
"968";680;-0,252464553631043;0;-0,291779584462511;22;15;27;21;17;20;18;27;21;30;16;19;12;"easy";"gmo";"s";25;15;15;3;13;0;5,086;4;-0,403191809695875;"disc";"neutr";"0"
"969";680;-0,252464553631043;0;-0,291779584462511;22;15;27;21;17;20;18;27;21;30;16;19;12;"easy";"hom";"s";26;22;26;2;-8;0;8,001;4;-0,403191809695875;"disc";"neutr";"0"
"970";681;-0,0785515101527826;0;0,0415537488708225;-33;39;-43;-41;-48;-34;35;2;-30;2;-44;2;2;"hard";"clim";"ns";2;2;2;3;8;1;107,549;4,66666666666667;0,0412526347485692;"conc";"conc";"1"
"971";681;-0,0785515101527826;0;0,0415537488708225;-33;39;-43;-41;-48;-34;35;2;-30;2;-44;2;2;"hard";"gmo";"ns";-29;-32;7;1;8;0;116,022;4,66666666666667;0,0412526347485692;"conc";"conc";"1"
"972";681;-0,0785515101527826;0;0,0415537488708225;-33;39;-43;-41;-48;-34;35;2;-30;2;-44;2;2;"hard";"hom";"ns";9;2;2;2;2;0;112,702;4,66666666666667;0,0412526347485692;"conc";"neutr";"1"
"973";683;-0,122029771022348;1;0,374887082204156;33;45;43;-25;40;-38;14;16;-14;-44;46;-42;-41;"easy";"clim";"ns";-16;-16;-42;3;37;0;50,001;2,66666666666667;0,485697079193014;"conc";"disc";"0"
"974";683;-0,122029771022348;1;0,374887082204156;33;45;43;-25;40;-38;14;16;-14;-44;46;-42;-41;"easy";"gmo";"s";17;13;-41;1;33;0;65,698;2,66666666666667;0,485697079193014;"disc";"conc";"0"
"975";683;-0,122029771022348;1;0,374887082204156;33;45;43;-25;40;-38;14;16;-14;-44;46;-42;-41;"easy";"hom";"ns";17;15;-35;2;22;1;93,152;2,66666666666667;0,485697079193014;"conc";"neutr";"0"
"976";684;-0,208986292761478;1;0,0415537488708225;30;37;29;-21;26;-50;50;39;-37;16;40;10;-2;"hard";"clim";"ns";-16;-24;-19;2;27;0;15,801;6;0,263474856970791;"conc";"conc";"1"
"977";684;-0,208986292761478;1;0,0415537488708225;30;37;29;-21;26;-50;50;39;-37;16;40;10;-2;"hard";"gmo";"s";9;-13;13;3;27;0;31,901;6;0,263474856970791;"disc";"disc";"1"
"978";684;-0,208986292761478;1;0,0415537488708225;30;37;29;-21;26;-50;50;39;-37;16;40;10;-2;"hard";"hom";"s";-29;21;-18;1;40;0;31,201;6;0,263474856970791;"disc";"neutr";"1"
"979";685;-0,0785515101527826;0;0,374887082204156;40;29;33;-18;24;-38;41;20;-13;-28;25;-13;-10;"easy";"clim";"s";32;30;35;1;-26;0;90,1;1,66666666666667;0,374585968081903;"disc";"conc";"0"
"980";685;-0,0785515101527826;0;0,374887082204156;40;29;33;-18;24;-38;41;20;-13;-28;25;-13;-10;"easy";"gmo";"ns";29;25;34;3;-35;0;16,8;1,66666666666667;0,374585968081903;"conc";"disc";"0"
"981";685;-0,0785515101527826;0;0,374887082204156;40;29;33;-18;24;-38;41;20;-13;-28;25;-13;-10;"easy";"hom";"ns";34;35;29;2;-32;0;34,955;1,66666666666667;0,374585968081903;"conc";"neutr";"0"
"982";688;-0,28145006087742;1;-0,291779584462511;-50;50;-50;-50;-50;42;43;-50;-23;12;-50;-50;50;"hard";"clim";"ns";-50;-12;-39;2;48;0;23,88;7;0,15236374585968;"conc";"conc";"1"
"983";688;-0,28145006087742;1;-0,291779584462511;-50;50;-50;-50;-50;42;43;-50;-23;12;-50;-50;50;"hard";"gmo";"ns";-30;9;15;1;50;0;42,102;7;0,15236374585968;"conc";"conc";"1"
"984";688;-0,28145006087742;1;-0,291779584462511;-50;50;-50;-50;-50;42;43;-50;-23;12;-50;-50;50;"hard";"hom";"ns";-50;-50;-49;3;50;1;24,285;7;0,15236374585968;"conc";"neutr";"1"
"985";689;-0,223479046384667;1;0,0415537488708225;-41;39;-43;-47;-50;35;37;-28;-34;-25;20;-49;-50;"hard";"clim";"ns";-16;-8;5;1;1;0;91,57;5,33333333333333;0,374585968081903;"conc";"conc";"1"
"986";689;-0,223479046384667;1;0,0415537488708225;-41;39;-43;-47;-50;35;37;-28;-34;-25;20;-49;-50;"hard";"gmo";"s";-25;-13;-20;2;20;0;93,501;5,33333333333333;0,374585968081903;"disc";"disc";"1"
"987";689;-0,223479046384667;1;0,0415537488708225;-41;39;-43;-47;-50;35;37;-28;-34;-25;20;-49;-50;"hard";"hom";"s";-25;-20;-9;3;-13;0;30,301;5,33333333333333;0,374585968081903;"disc";"neutr";"1"
"988";690;-0,310435568123797;0;0,374887082204156;46;45;40;-26;41;-24;32;-15;11;9;-17;11;31;"easy";"clim";"s";-16;16;-23;1;28;1;215,83;2;0,485697079193014;"disc";"conc";"0"
"989";690;-0,310435568123797;0;0,374887082204156;46;45;40;-26;41;-24;32;-15;11;9;-17;11;31;"easy";"gmo";"ns";-36;-29;-35;3;36;1;177,5;2;0,485697079193014;"conc";"disc";"0"
"990";690;-0,310435568123797;0;0,374887082204156;46;45;40;-26;41;-24;32;-15;11;9;-17;11;31;"easy";"hom";"ns";-34;-31;-23;2;34;1;98,5;2;0,485697079193014;"conc";"neutr";"0"
"991";691;-0,223479046384667;1;0,0415537488708225;-20;13;14;-8;12;-19;21;1;-19;-30;22;1;-18;"hard";"clim";"s";-30;-29;-50;3;22;0;59,674;3;0,263474856970791;"disc";"conc";"1"
"992";691;-0,223479046384667;1;0,0415537488708225;-20;13;14;-8;12;-19;21;1;-19;-30;22;1;-18;"hard";"gmo";"s";-29;-30;-50;2;23;0;115,988;3;0,263474856970791;"disc";"conc";"1"
"993";691;-0,223479046384667;1;0,0415537488708225;-20;13;14;-8;12;-19;21;1;-19;-30;22;1;-18;"hard";"hom";"s";-30;-29;-50;1;50;0;81,788;3;0,263474856970791;"disc";"neutr";"1"
"994";698;-0,237971800007855;1;0,0415537488708225;-24;36;21;-43;-50;-29;-15;-10;35;14;12;-9;50;"hard";"clim";"ns";-50;-50;-50;2;50;0;40,844;6,33333333333333;-0,180969587473653;"conc";"conc";"1"
"995";698;-0,237971800007855;1;0,0415537488708225;-24;36;21;-43;-50;-29;-15;-10;35;14;12;-9;50;"hard";"gmo";"ns";-50;-50;-50;3;50;0;29,077;6,33333333333333;-0,180969587473653;"conc";"conc";"1"
"996";698;-0,237971800007855;1;0,0415537488708225;-24;36;21;-43;-50;-29;-15;-10;35;14;12;-9;50;"hard";"hom";"ns";-50;-50;-50;1;50;1;80,944;6,33333333333333;-0,180969587473653;"conc";"neutr";"1"
"997";701;-0,266957307254232;1;0,0415537488708225;2;-6;2;2;2;2;1;2;-7;5;2;2;3;"hard";"clim";"ns";2;2;2;3;4;0;62,717;6;0,263474856970791;"conc";"conc";"1"
"998";701;-0,266957307254232;1;0,0415537488708225;2;-6;2;2;2;2;1;2;-7;5;2;2;3;"hard";"gmo";"ns";2;3;2;1;2;1;227,343;6;0,263474856970791;"conc";"conc";"1"
"999";701;-0,266957307254232;1;0,0415537488708225;2;-6;2;2;2;2;1;2;-7;5;2;2;3;"hard";"hom";"ns";2;2;2;2;1;1;90,423;6;0,263474856970791;"conc";"neutr";"1"
"1000";702;-0,00608774203684054;1;0,374887082204156;11;0;-10;31;11;10;11;-30;11;-30;32;-30;-10;"easy";"clim";"s";21;20;-21;2;11;0;128,343;2;0,374585968081903;"disc";"conc";"0"
"1001";702;-0,00608774203684054;1;0,374887082204156;11;0;-10;31;11;10;11;-30;11;-30;32;-30;-10;"easy";"gmo";"s";-20;1;-31;1;32;1;110,801;2;0,374585968081903;"disc";"conc";"0"
"1002";702;-0,00608774203684054;1;0,374887082204156;11;0;-10;31;11;10;11;-30;11;-30;32;-30;-10;"easy";"hom";"s";11;22;-21;3;21;1;83,543;2;0,374585968081903;"disc";"neutr";"0"
"1003";704;-0,00608774203684054;0;0,0415537488708225;-21;43;-17;-35;-21;0;50;0;-38;-49;50;-50;-50;"easy";"clim";"ns";-44;-40;-50;3;38;1;85,516;4,66666666666667;0,374585968081903;"conc";"conc";"0"
"1004";704;-0,00608774203684054;0;0,0415537488708225;-21;43;-17;-35;-21;0;50;0;-38;-49;50;-50;-50;"easy";"gmo";"ns";-30;-31;-46;2;34;1;159,054;4,66666666666667;0,374585968081903;"conc";"conc";"0"
"1005";704;-0,00608774203684054;0;0,0415537488708225;-21;43;-17;-35;-21;0;50;0;-38;-49;50;-50;-50;"easy";"hom";"ns";-36;-35;-45;1;37;1;379,434;4,66666666666667;0,374585968081903;"conc";"neutr";"0"
"1006";707;-0,0205804956600289;0;0,374887082204156;-13;4;16;9;-22;-33;-28;-24;-15;18;6;35;15;"hard";"clim";"s";33;9;11;2;42;1;117,942;4,33333333333333;-0,292080698584764;"disc";"disc";"1"
"1007";707;-0,0205804956600289;0;0,374887082204156;-13;4;16;9;-22;-33;-28;-24;-15;18;6;35;15;"hard";"gmo";"ns";41;38;37;3;2;0;209,023;4,33333333333333;-0,292080698584764;"conc";"conc";"1"
"1008";707;-0,0205804956600289;0;0,374887082204156;-13;4;16;9;-22;-33;-28;-24;-15;18;6;35;15;"hard";"hom";"s";12;11;10;1;35;0;162,539;4,33333333333333;-0,292080698584764;"disc";"neutr";"1"
"1009";708;0,0228977652095363;0;0,374887082204156;21;41;17;-14;19;11;10;-9;-9;-49;50;-47;-48;"hard";"clim";"s";-11;-10;-11;2;-18;1;24,245;4;0,15236374585968;"disc";"neutr";"1"
"1010";708;0,0228977652095363;0;0,374887082204156;21;41;17;-14;19;11;10;-9;-9;-49;50;-47;-48;"hard";"gmo";"s";-16;-20;-19;3;10;0;35,382;4;0,15236374585968;"disc";"neutr";"1"
"1011";708;0,0228977652095363;0;0,374887082204156;21;41;17;-14;19;11;10;-9;-9;-49;50;-47;-48;"hard";"hom";"s";-9;11;-12;1;-12;0;129,302;4;0,15236374585968;"disc";"neutr";"1"
"1012";709;-0,151015278268725;0;0,0415537488708225;20;36;23;-20;50;-8;22;-20;9;-50;50;33;-50;"easy";"clim";"ns";50;50;50;2;-43;0;76,965;6;-0,180969587473653;"conc";"conc";"0"
"1013";709;-0,151015278268725;0;0,0415537488708225;20;36;23;-20;50;-8;22;-20;9;-50;50;33;-50;"easy";"gmo";"s";35;40;30;1;-4;0;124,726;6;-0,180969587473653;"disc";"disc";"0"
"1014";709;-0,151015278268725;0;0,0415537488708225;20;36;23;-20;50;-8;22;-20;9;-50;50;33;-50;"easy";"hom";"s";50;50;50;3;-23;1;38,617;6;-0,180969587473653;"disc";"neutr";"0"
"1015";711;-0,0640587565295941;0;0,0415537488708225;-45;49;-45;-44;-44;-47;47;-46;-44;-43;44;-50;-47;"easy";"clim";"s";12;11;12;3;20;0;7,496;6;-0,0698584763625419;"disc";"disc";"0"
"1016";711;-0,0640587565295941;0;0,0415537488708225;-45;49;-45;-44;-44;-47;47;-46;-44;-43;44;-50;-47;"easy";"gmo";"s";24;17;8;1;-14;0;67,132;6;-0,0698584763625419;"disc";"disc";"0"
"1017";711;-0,0640587565295941;0;0,0415537488708225;-45;49;-45;-44;-44;-47;47;-46;-44;-43;44;-50;-47;"easy";"hom";"ns";14;11;18;2;16;0;32,466;6;-0,0698584763625419;"conc";"neutr";"0"
"1018";712;-0,252464553631043;0;0,0415537488708225;3;50;12;11;11;31;30;24;19;1;50;13;13;"hard";"clim";"ns";13;19;8;3;5;0;57,048;3;-0,0698584763625419;"conc";"disc";"1"
"1019";712;-0,252464553631043;0;0,0415537488708225;3;50;12;11;11;31;30;24;19;1;50;13;13;"hard";"gmo";"ns";18;23;22;1;2;0;96,203;3;-0,0698584763625419;"conc";"disc";"1"
"1020";712;-0,252464553631043;0;0,0415537488708225;3;50;12;11;11;31;30;24;19;1;50;13;13;"hard";"hom";"s";23;24;17;2;2;0;65,902;3;-0,0698584763625419;"disc";"neutr";"1"
"1021";718;-0,093044263775971;1;0,0415537488708225;42;50;32;-49;45;33;42;21;-39;38;40;22;-40;"hard";"clim";"ns";-9;31;-9;1;31;1;278,511;3,66666666666667;0,374585968081903;"conc";"disc";"1"
"1022";718;-0,093044263775971;1;0,0415537488708225;42;50;32;-49;45;33;42;21;-39;38;40;22;-40;"hard";"gmo";"s";1;21;1;3;42;1;122,566;3,66666666666667;0,374585968081903;"disc";"conc";"1"
"1023";718;-0,093044263775971;1;0,0415537488708225;42;50;32;-49;45;33;42;21;-39;38;40;22;-40;"hard";"hom";"s";1;21;-36;2;32;0;92,622;3,66666666666667;0,374585968081903;"disc";"neutr";"1"
"1024";721;-0,0350732492832173;0;0,374887082204156;50;50;23;25;50;-37;50;41;16;-8;50;38;-7;"easy";"clim";"s";11;13;-7;1;40;0;125,371;3,66666666666667;0,0412526347485692;"neutr";"conc";"0"
"1025";721;-0,0350732492832173;0;0,374887082204156;50;50;23;25;50;-37;50;41;16;-8;50;38;-7;"easy";"gmo";"ns";13;17;-31;3;32;0;132,781;3,66666666666667;0,0412526347485692;"neutr";"disc";"0"
"1026";721;-0,0350732492832173;0;0,374887082204156;50;50;23;25;50;-37;50;41;16;-8;50;38;-7;"easy";"hom";"ns";16;10;-33;2;46;0;104,44;3,66666666666667;0,0412526347485692;"neutr";"neutr";"0"
"1027";732;-0,252464553631043;1;0,0415537488708225;24;28;30;22;-50;-41;-49;37;28;32;41;28;34;"hard";"clim";"ns";8;-9;17;2;7;0;25,776;7;0,485697079193014;"conc";"conc";"1"
"1028";732;-0,252464553631043;1;0,0415537488708225;24;28;30;22;-50;-41;-49;37;28;32;41;28;34;"hard";"gmo";"s";47;49;44;3;46;0;4,174;7;0,485697079193014;"disc";"disc";"1"
"1029";732;-0,252464553631043;1;0,0415537488708225;24;28;30;22;-50;-41;-49;37;28;32;41;28;34;"hard";"hom";"ns";-15;-7;-19;1;26;1;13,741;7;0,485697079193014;"conc";"neutr";"1"
"1030";733;-0,237971800007855;1;0,0415537488708225;-25;2;-15;-16;-20;-14;-18;-21;-10;21;13;2;13;"easy";"clim";"ns";-16;15;-14;3;18;0;2,766;5;0,15236374585968;"conc";"conc";"0"
"1031";733;-0,237971800007855;1;0,0415537488708225;-25;2;-15;-16;-20;-14;-18;-21;-10;21;13;2;13;"easy";"gmo";"ns";16;-14;14;1;-7;0;8,601;5;0,15236374585968;"conc";"conc";"0"
"1032";733;-0,237971800007855;1;0,0415537488708225;-25;2;-15;-16;-20;-14;-18;-21;-10;21;13;2;13;"easy";"hom";"s";-18;18;-8;2;18;0;4,576;5;0,15236374585968;"disc";"neutr";"0"
"1033";736;0,00840501158634788;1;0,0415537488708225;10;-9;-9;-10;31;24;-9;19;-10;12;-10;13;-20;"hard";"clim";"ns";11;22;10;3;40;0;79,805;3,33333333333333;0,263474856970791;"conc";"disc";"1"
"1034";736;0,00840501158634788;1;0,0415537488708225;10;-9;-9;-10;31;24;-9;19;-10;12;-10;13;-20;"hard";"gmo";"ns";-9;9;9;1;21;1;60,534;3,33333333333333;0,263474856970791;"conc";"disc";"1"
"1035";736;0,00840501158634788;1;0,0415537488708225;10;-9;-9;-10;31;24;-9;19;-10;12;-10;13;-20;"hard";"hom";"ns";-20;-21;-40;2;40;1;19,486;3,33333333333333;0,263474856970791;"conc";"neutr";"1"
"1036";738;-0,0205804956600289;1;0,0415537488708225;-40;50;20;-50;-33;-50;50;50;-50;-50;50;-50;-50;"easy";"clim";"s";-50;-50;-31;2;38;0;23,884;6;0,0412526347485692;"disc";"disc";"0"
"1037";738;-0,0205804956600289;1;0,0415537488708225;-40;50;20;-50;-33;-50;50;50;-50;-50;50;-50;-50;"easy";"gmo";"ns";-50;-50;41;1;-29;0;43,984;6;0,0412526347485692;"conc";"conc";"0"
"1038";738;-0,0205804956600289;1;0,0415537488708225;-40;50;20;-50;-33;-50;50;50;-50;-50;50;-50;-50;"easy";"hom";"s";-50;-50;0;3;50;1;7,776;6;0,0412526347485692;"disc";"neutr";"0"
"1039";746;-0,0350732492832173;1;0,0415537488708225;-30;-41;9;-9;-49;-40;-39;26;-20;6;5;3;5;"hard";"clim";"s";-9;11;-12;2;25;0;60,299;7;-0,0698584763625419;"disc";"disc";"1"
"1040";746;-0,0350732492832173;1;0,0415537488708225;-30;-41;9;-9;-49;-40;-39;26;-20;6;5;3;5;"hard";"gmo";"s";-14;11;-11;3;27;0;40,067;7;-0,0698584763625419;"disc";"disc";"1"
"1041";746;-0,0350732492832173;1;0,0415537488708225;-30;-41;9;-9;-49;-40;-39;26;-20;6;5;3;5;"hard";"hom";"ns";11;12;-12;1;21;0;81,95;7;-0,0698584763625419;"conc";"neutr";"1"
"1042";749;-0,0785515101527826;0;0,0415537488708225;50;50;37;-50;-47;-50;-48;31;-50;15;50;22;-50;"hard";"clim";"s";-49;-50;-50;3;50;1;66,201;3;-0,0698584763625419;"neutr";"conc";"1"
"1043";749;-0,0785515101527826;0;0,0415537488708225;50;50;37;-50;-47;-50;-48;31;-50;15;50;22;-50;"hard";"gmo";"s";-49;-50;-50;1;50;0;65,902;3;-0,0698584763625419;"neutr";"conc";"1"
"1044";749;-0,0785515101527826;0;0,0415537488708225;50;50;37;-50;-47;-50;-48;31;-50;15;50;22;-50;"hard";"hom";"s";-50;-50;-50;2;50;0;130,201;3;-0,0698584763625419;"neutr";"neutr";"1"
"1045";772;-0,151015278268725;0;0,0415537488708225;33;41;39;30;35;11;46;40;26;34;25;18;24;"easy";"clim";"s";18;9;18;2;23;1;17,86;4,66666666666667;-0,403191809695875;"disc";"disc";"0"
"1046";772;-0,151015278268725;0;0,0415537488708225;33;41;39;30;35;11;46;40;26;34;25;18;24;"easy";"gmo";"s";25;15;29;3;29;1;4,864;4,66666666666667;-0,403191809695875;"disc";"disc";"0"
"1047";772;-0,151015278268725;0;0,0415537488708225;33;41;39;30;35;11;46;40;26;34;25;18;24;"easy";"hom";"s";16;9;17;1;11;1;27,586;4,66666666666667;-0,403191809695875;"disc";"neutr";"0"
"1048";779;-0,208986292761478;0;0,0415537488708225;25;29;38;26;28;32;26;25;23;21;37;21;33;"hard";"clim";"s";27;29;27;1;25;0;34,858;6;0,0412526347485692;"disc";"disc";"1"
"1049";779;-0,208986292761478;0;0,0415537488708225;25;29;38;26;28;32;26;25;23;21;37;21;33;"hard";"gmo";"ns";25;26;28;2;33;1;6,439;6;0,0412526347485692;"conc";"conc";"1"
"1050";779;-0,208986292761478;0;0,0415537488708225;25;29;38;26;28;32;26;25;23;21;37;21;33;"hard";"hom";"s";24;26;34;3;26;1;5,017;6;0,0412526347485692;"disc";"neutr";"1"
"1051";782;-0,0640587565295941;0;0,0415537488708225;-49;50;50;-46;24;32;45;37;-34;41;49;48;40;"hard";"clim";"s";-16;-17;-20;2;-10;0;76,001;6;-0,180969587473653;"disc";"disc";"1"
"1052";782;-0,0640587565295941;0;0,0415537488708225;-49;50;50;-46;24;32;45;37;-34;41;49;48;40;"hard";"gmo";"s";-47;-48;-50;1;-31;1;62,984;6;-0,180969587473653;"disc";"disc";"1"
"1053";782;-0,0640587565295941;0;0,0415537488708225;-49;50;50;-46;24;32;45;37;-34;41;49;48;40;"hard";"hom";"ns";23;16;29;3;30;1;26,82;6;-0,180969587473653;"conc";"neutr";"1"
"1054";783;-0,237971800007855;0;0,0415537488708225;27;27;50;-10;48;-17;-25;50;-12;50;50;50;50;"easy";"clim";"ns";50;50;50;3;50;1;152,101;5,66666666666667;-0,403191809695875;"conc";"conc";"0"
"1055";783;-0,237971800007855;0;0,0415537488708225;27;27;50;-10;48;-17;-25;50;-12;50;50;50;50;"easy";"gmo";"s";34;20;50;1;16;1;160,937;5,66666666666667;-0,403191809695875;"disc";"disc";"0"
"1056";783;-0,237971800007855;0;0,0415537488708225;27;27;50;-10;48;-17;-25;50;-12;50;50;50;50;"easy";"hom";"s";50;-47;50;2;50;1;101,283;5,66666666666667;-0,403191809695875;"disc";"neutr";"0"
"1057";788;-0,208986292761478;1;0,0415537488708225;-36;45;-28;-46;-34;-28;42;16;-44;12;12;-29;-23;"easy";"clim";"ns";35;33;35;1;-36;1;213,182;3;0,374585968081903;"conc";"disc";"0"
"1058";788;-0,208986292761478;1;0,0415537488708225;-36;45;-28;-46;-34;-28;42;16;-44;12;12;-29;-23;"easy";"gmo";"ns";-50;-50;-47;3;50;1;168,318;3;0,374585968081903;"conc";"disc";"0"
"1059";788;-0,208986292761478;1;0,0415537488708225;-36;45;-28;-46;-34;-28;42;16;-44;12;12;-29;-23;"easy";"hom";"s";-49;-39;-50;2;50;1;122,591;3;0,374585968081903;"disc";"neutr";"0"
"1060";790;-0,093044263775971;1;0,0415537488708225;-29;32;12;-40;10;-29;50;20;-40;1;31;-21;-31;"hard";"clim";"ns";-32;-30;41;1;-30;0;176,666;6,33333333333333;0,374585968081903;"conc";"conc";"1"
"1061";790;-0,093044263775971;1;0,0415537488708225;-29;32;12;-40;10;-29;50;20;-40;1;31;-21;-31;"hard";"gmo";"ns";-1;-10;-8;3;21;1;41,902;6,33333333333333;0,374585968081903;"conc";"conc";"1"
"1062";790;-0,093044263775971;1;0,0415537488708225;-29;32;12;-40;10;-29;50;20;-40;1;31;-21;-31;"hard";"hom";"s";1;1;21;2;-19;0;71,344;6,33333333333333;0,374585968081903;"disc";"neutr";"1"
"1063";791;-0,208986292761478;1;0,0415537488708225;50;50;29;-14;50;-12;36;32;38;15;50;11;-41;"easy";"clim";"s";-21;25;-11;1;50;1;66,657;3;0,0412526347485692;"neutr";"conc";"0"
"1064";791;-0,208986292761478;1;0,0415537488708225;50;50;29;-14;50;-12;36;32;38;15;50;11;-41;"easy";"gmo";"s";40;50;41;2;21;1;93,279;3;0,0412526347485692;"neutr";"conc";"0"
"1065";791;-0,208986292761478;1;0,0415537488708225;50;50;29;-14;50;-12;36;32;38;15;50;11;-41;"easy";"hom";"ns";49;49;50;3;7;0;86,802;3;0,0412526347485692;"neutr";"neutr";"0"
"1066";797;-0,223479046384667;0;0,0415537488708225;31;33;24;-33;17;2;2;-24;-18;12;3;2;15;"hard";"clim";"s";-18;-15;3;3;3;1;74,145;3;0,263474856970791;"disc";"conc";"1"
"1067";797;-0,223479046384667;0;0,0415537488708225;31;33;24;-33;17;2;2;-24;-18;12;3;2;15;"hard";"gmo";"s";13;17;28;1;-7;0;156,526;3;0,263474856970791;"disc";"conc";"1"
"1068";797;-0,223479046384667;0;0,0415537488708225;31;33;24;-33;17;2;2;-24;-18;12;3;2;15;"hard";"hom";"ns";2;5;31;2;-17;0;84,354;3;0,263474856970791;"conc";"neutr";"1"
"1069";802;-0,165508031891913;1;0,0415537488708225;50;50;45;-49;50;-47;48;42;-40;-19;-35;2;33;"hard";"clim";"s";-30;-18;-40;3;41;0;66,001;6,33333333333333;-0,180969587473653;"neutr";"disc";"1"
"1070";802;-0,165508031891913;1;0,0415537488708225;50;50;45;-49;50;-47;48;42;-40;-19;-35;2;33;"hard";"gmo";"ns";-37;-42;-47;1;49;0;93,853;6,33333333333333;-0,180969587473653;"neutr";"conc";"1"
"1071";802;-0,165508031891913;1;0,0415537488708225;50;50;45;-49;50;-47;48;42;-40;-19;-35;2;33;"hard";"hom";"s";33;25;13;2;12;0;86,446;6,33333333333333;-0,180969587473653;"neutr";"neutr";"1"
"1072";803;-0,19449353913829;1;0,0415537488708225;8;4;-10;-8;7;-2;1;1;-1;3;3;1;1;"easy";"clim";"ns";3;3;2;3;4;1;2,437;4;-0,403191809695875;"conc";"neutr";"0"
"1073";803;-0,19449353913829;1;0,0415537488708225;8;4;-10;-8;7;-2;1;1;-1;3;3;1;1;"easy";"gmo";"ns";0;1;1;1;1;0;1201,627;4;-0,403191809695875;"conc";"neutr";"0"
"1074";803;-0,19449353913829;1;0,0415537488708225;8;4;-10;-8;7;-2;1;1;-1;3;3;1;1;"easy";"hom";"s";1;1;1;2;1;1;3,633;4;-0,403191809695875;"disc";"neutr";"0"
"1075";807;-0,122029771022348;0;0,0415537488708225;22;21;22;11;1;-50;-8;0;14;1;1;1;1;"easy";"clim";"ns";32;32;1;3;1;1;68,093;5;-0,0698584763625419;"conc";"conc";"0"
"1076";807;-0,122029771022348;0;0,0415537488708225;22;21;22;11;1;-50;-8;0;14;1;1;1;1;"easy";"gmo";"s";30;31;1;2;1;0;52,952;5;-0,0698584763625419;"disc";"disc";"0"
